genes	PT_Myc_PTEN_MGT_b1_TPM	PT_Myc_PTEN_MGT_b2_TPM	PT_Myc_PTEN_MGT_b3_TPM	PT_Myc_PTEN_MGT_b4_TPM	PT_Myc_PTEN_MGT_b5_TPM	PT_Myc_PTEN_MGT_b6_TPM	PT_Myc_PTEN_MGT_b7_TPM	PT_Myc_PTEN_MGT_b8_TPM	PT_Myc_PTEN_MGT_b9_TPM	PT_Myc_PTEN_MGT_b10_TPM	PT_Myc_PTEN_MGT_b11_TPM	PT_Myc_PTEN_MGT_b12_TPM	PT_Myc_PTEN_MGT_b13_TPM
Olfr722	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr723	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr724	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr725	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr726	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr727	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr728	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr729	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr73	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr730	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr731	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr732	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr733	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr734	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr735	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr736	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr738	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr739	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr74	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr740	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr741	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr742	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr743	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr744	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr745	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr746	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr747	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr748	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr749	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr750	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr75-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr76	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr761	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr763	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr765	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr767	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr768	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr769	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr77	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr770	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr771	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr772	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr773	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr774	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr775	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr776	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr777	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr78	0	0	0	1.991147359	0	1.709615046	0	0	0	0	0	0	0
Olfr780	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr781	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr782	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr784	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr785	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr786	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr787	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr788	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr789	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr790	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr791	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr792	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr794	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr796	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr798	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr799	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr8	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr800	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr801	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr802	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr803	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr804	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr805	0	0	0	0	0	0	0	0	0	0	2.029043732	0	0
Olfr806	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr807	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr808	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr809	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr810	0	2.008645209	0	0	1.967086705	0	0	0	0	0	2.029043732	0	0
Olfr811	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr812	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr813	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr814	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr815	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr816	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr818	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr819	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr820	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr821	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr822	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr823	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr824	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr825	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr826	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr827	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr828	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr829	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr830	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr832	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr834	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr835	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr836	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr837	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr843	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr845	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr846	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr847	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr849	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr850	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr851	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr853	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr854	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr855	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr856-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr857	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr859	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr860	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr862	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr866	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr867	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr868	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr869	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr870	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr871	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr872	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr873	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr874	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr875	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr876	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr877	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr878	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr881	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr883	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr884	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr885	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr887	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr888	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr889	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr890	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr891	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr893	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr894	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr895	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr898	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr899	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr9	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr90	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr900	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr901	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr902	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr904	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr905	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr906	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr907	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr908	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr91	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr910	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr911-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr912	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr913	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr914	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr915	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr916	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr917	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr918	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr919	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr92	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr920	0	0	0	0	1.967086705	1.709615046	0	0	0	0	0	0	0
Olfr921	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr922	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr923	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr924	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr926	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr93	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr930	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr933	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr934	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr935	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr936	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr937	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr938	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr94	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr943	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr944	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr945	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr947-ps1	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr948	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr95	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr951	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr952	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr954	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr955	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr957	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr958	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr959	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr96	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr960	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr961	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr963	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr965	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr967	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr968	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr969	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr97	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr970	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr971	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr972	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr974	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr975	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr976	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr978	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr979	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr98	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr980	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr981	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr982	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr983	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr984	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr985	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr986	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr987	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr988	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr99	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr992	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr993	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr994	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr995	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr996	0	0	0	0	0	0	0	0	0	0	0	0	0
Olfr998	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig1	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig2	0	0	0	0	0	0	0	0	0	0	0	0	0
Olig3	0	0	0	0	0	0	0	0	0	0	0	0	0
Olr1	1.659767566	10.04322604	7.814636815	11.94688415	3.93417341	0	0	0	0	7.953725227	0	0	0
Oma1	24.89651349	24.10374251	25.39756965	25.88491566	19.67086705	18.80576551	18.5396522	26.33603654	13.14173655	29.8264696	18.26139359	26.46938154	24.00773049
Omd	6.639070265	2.008645209	1.953659204	1.991147359	59.01260116	3.419230092	0	0	0	1.988431307	8.116174928	0	0
Omg	0	0	0	0	0	0	0	0	0	0	0	0	0
Omp	1.659767566	4.017290418	5.860977611	1.991147359	1.967086705	6.838460184	8.23984542	1.881145467	24.82328015	3.976862613	2.029043732	7.562680441	2.000644207
Omt2a	0	0	0	0	0	0	0	0	0	0	0	0	0
Omt2b	0	0	0	0	0	0	0	0	0	0	0	0	0
Onecut1	0	0	0	0	0	0	0	0	0	0	0	0	0
Onecut2	0	0	0	0	0	0	0	0	0	0	0	0	0
Onecut3	0	0	0	0	0	0	0	0	0	0	0	0	0
Ooep	0	0	0	0	0	0	0	0	0	0	0	0	0
Oog1	0	0	0	0	0	0	0	0	0	0	0	0	0
Oog2	0	0	0	0	0	0	0	0	0	0	0	0	0
Oog3	0	0	0	0	0	0	0	0	0	0	0	0	0
Oog4	0	0	0	0	0	0	0	0	0	0	0	0	0
Oosp1	0	0	0	0	0	0	0	0	0	0	0	0	0
Oosp2	0	0	0	0	0	0	0	0	0	0	0	0	0
Oosp3	0	0	0	0	0	0	0	0	0	0	0	0	0
Opa1	23.23674593	30.12967813	27.35122885	31.85835774	29.50630058	23.93461064	47.37911117	33.86061841	17.5223154	23.86117568	34.49374344	37.8134022	44.01417256
Opa3	9.958605397	22.0950973	21.49025124	23.89376831	27.53921387	13.67692037	30.89942033	30.09832747	13.14173655	27.83803829	34.49374344	26.46938154	24.00773049
Opalin	0	0	0	0	0	0	0	0	0	0	0	0	0
Opcml	1.659767566	0	0	0	0	0	0	0	0	0	0	0	0
Ophn1	8.298837831	4.017290418	5.860977611	7.964589435	7.868346821	8.54807523	8.23984542	7.524581868	4.38057885	7.953725227	6.087131196	5.672010331	8.00257683
Oplah	26.55628106	10.04322604	17.58293283	17.92032623	21.63795376	23.93461064	20.59961355	39.50405481	23.3630872	15.90745045	8.116174928	41.59474242	58.01868202
Opn1mw	0	0	0	0	0	0	0	0	0	0	0	0	0
Opn1sw	0	0	0	0	0	0	0	0	0	0	0	0	0
Opn3	1.659767566	4.017290418	1.953659204	3.982294718	1.967086705	1.709615046	2.059961355	3.762290934	1.46019295	1.988431307	4.058087464	5.672010331	2.000644207
Opn4	0	0	0	0	0	0	0	0	0	0	0	0	0
Opn5	0	0	0	0	0	0	0	0	0	0	0	0	0
Oprd1	0	0	0	0	0	0	0	0	0	0	0	0	0
Oprk1	0	0	0	0	0	0	0	0	0	0	0	0	0
Oprl1	0	0	0	0	0	0	0	0	0	0	0	0	0
Oprm1	0	0	0	0	0	0	0	0	0	0	0	0	0
Optc	0	0	0	0	0	0	0	0	0	0	0	0	0
Optn	29.87581619	16.06916167	23.44391044	29.86721038	27.53921387	29.06345578	26.77949762	47.02863668	18.98250835	25.84960699	6.087131196	47.26675276	54.0173936
Orai1	46.47349185	40.17290418	52.7487985	45.79638925	41.30882081	54.70768147	49.43907252	58.31550948	106.5940853	47.72235136	26.37756852	81.29881474	46.01481677
Orai2	6.639070265	18.07780688	25.39756965	21.90262095	11.80252023	5.128845138	4.11992271	3.762290934	1.46019295	17.89588176	12.17426239	3.78134022	4.001288415
Orai3	49.79302698	32.13832334	54.7024577	45.79638925	41.30882081	47.86922129	55.61895659	69.60238228	52.5669462	51.69921397	58.84226823	58.61077342	68.02190305
Oraov1	43.15395672	44.1901946	62.51709452	63.71671548	43.27590752	30.77307083	39.13926575	52.67207308	26.2834731	69.59509573	42.60991837	41.59474242	46.01481677
Orc1	3.319535132	6.025935627	3.907318407	5.973442077	7.868346821	3.419230092	8.23984542	3.762290934	2.9203859	3.976862613	10.14521866	3.78134022	2.000644207
Orc2	28.21604862	46.19883981	27.35122885	35.84065246	33.44047399	23.93461064	30.89942033	31.97947294	14.6019295	27.83803829	40.58087464	28.36005165	20.00644207
Orc3	14.9379081	18.07780688	15.62927363	17.92032623	15.73669364	15.38653541	16.47969084	15.04916374	8.761157699	15.90745045	20.29043732	9.453350551	18.00579787
Orc4	38.17465402	32.13832334	25.39756965	31.85835774	25.57212717	22.2249956	28.83945897	24.45489107	11.6815436	25.84960699	22.31948105	32.14139187	22.00708628
Orc5	33.19535132	24.10374251	23.44391044	29.86721038	27.53921387	29.06345578	35.01934304	28.21718201	21.90289425	21.87274437	24.34852478	26.46938154	24.00773049
Orc6	58.09186482	40.17290418	39.07318407	47.78753661	37.3746474	46.15960624	47.37911117	45.14749121	30.66405195	35.79176352	60.87131196	35.92273209	24.00773049
Orm1	6.639070265	4.017290418	1.953659204	5.973442077	11.80252023	3.419230092	0	0	1.46019295	7.953725227	0	0	2.000644207
Orm2	0	2.008645209	1.953659204	3.982294718	3.93417341	0	2.059961355	0	1.46019295	3.976862613	2.029043732	0	2.000644207
Orm3	1.659767566	0	0	0	0	0	0	0	0	0	0	0	2.000644207
Ormdl1	34.85511889	30.12967813	29.30488806	29.86721038	25.57212717	35.90191597	28.83945897	26.33603654	16.06212245	25.84960699	20.29043732	26.46938154	26.0083747
Ormdl2	109.5446594	62.26800148	70.33173133	75.66359964	64.91386127	92.31921248	74.15860878	77.12696415	61.3281039	67.60666443	50.7260933	85.08015496	76.02447988
Ormdl3	96.26651884	64.27664669	84.00734576	91.59277851	98.35433526	119.6730532	102.9980678	112.868728	115.355243	95.44470272	71.01653062	172.05098	128.0412293
Os9	111.2044269	116.5014221	134.8024851	129.4245783	108.1897688	155.5749692	138.0174108	174.9465284	148.9396809	141.1786228	125.8007114	183.3950007	198.0637765
Osbp	33.19535132	44.1901946	48.84148009	55.75212605	57.04551445	34.19230092	146.2572562	67.72123682	39.42520965	45.73392005	44.6389621	90.75216529	58.01868202
Osbp2	0	4.017290418	3.907318407	1.991147359	1.967086705	1.709615046	2.059961355	1.881145467	1.46019295	1.988431307	2.029043732	3.78134022	4.001288415
Osbpl10	11.61837296	10.04322604	11.72195522	17.92032623	11.80252023	11.96730532	24.71953626	20.69260014	16.06212245	13.91901915	8.116174928	34.03206198	30.00966311
Osbpl11	14.9379081	22.0950973	19.53659204	21.90262095	21.63795376	13.67692037	16.47969084	16.9303092	7.300964749	21.87274437	28.40661225	17.01603099	16.00515366
Osbpl1a	14.9379081	10.04322604	13.67561443	15.92917887	17.70378035	44.4499912	53.55899523	41.38520028	37.9650167	11.93058784	16.23234986	45.37608264	34.01095153
Osbpl2	34.85511889	46.19883981	46.88782089	43.80524189	57.04551445	56.41729652	90.63829963	84.65154602	91.99215584	37.78019483	38.55183091	98.31484573	72.02319147
Osbpl3	24.89651349	28.12103293	39.07318407	37.83179982	23.60504046	11.96730532	10.29980678	9.405727335	4.38057885	29.8264696	22.31948105	9.453350551	12.00386524
Osbpl5	31.53558376	50.21613022	54.7024577	57.74327341	47.21008093	22.2249956	24.71953626	31.97947294	13.14173655	63.62980181	44.6389621	28.36005165	38.01223994
Osbpl6	3.319535132	0	0	1.991147359	1.967086705	0	4.11992271	1.881145467	1.46019295	0	4.058087464	1.89067011	2.000644207
Osbpl7	21.57697836	14.06051646	19.53659204	21.90262095	17.70378035	29.06345578	55.61895659	43.26634574	48.18636735	21.87274437	8.116174928	32.14139187	30.00966311
Osbpl8	9.958605397	20.08645209	17.58293283	15.92917887	21.63795376	8.54807523	16.47969084	9.405727335	2.9203859	13.91901915	22.31948105	15.12536088	18.00579787
Osbpl9	121.1630323	104.4495509	121.1268706	109.5131047	102.2885087	119.6730532	90.63829963	109.1064371	54.02713915	97.43313403	83.19079301	105.8775262	124.0399409
Oscar	0	2.008645209	0	0	0	0	0	0	0	1.988431307	0	0	0
Oscp1	4.979302698	2.008645209	3.907318407	3.982294718	3.93417341	5.128845138	4.11992271	5.643436401	2.9203859	1.988431307	6.087131196	3.78134022	6.001932622
Oser1	6.639070265	8.034580836	5.860977611	5.973442077	5.901260116	5.128845138	6.179884065	5.643436401	4.38057885	5.96529392	6.087131196	5.672010331	6.001932622
Osgep	43.15395672	22.0950973	27.35122885	31.85835774	21.63795376	30.77307083	22.65957491	24.45489107	24.82328015	25.84960699	32.46469971	18.9067011	14.00450945
Osgepl1	9.958605397	10.04322604	7.814636815	9.955736794	9.835433526	17.09615046	16.47969084	13.16801827	8.761157699	9.942156533	10.14521866	11.34402066	12.00386524
Osgin1	9.958605397	26.11238772	27.35122885	13.93803151	9.835433526	10.25769028	22.65957491	16.9303092	21.90289425	19.88431307	6.087131196	20.79737121	22.00708628
Osgin2	86.30791344	14.06051646	33.21220646	65.70786284	29.50630058	78.64229212	14.41972949	35.74176387	14.6019295	43.74548875	8.116174928	28.36005165	66.02125885
Osm	1.659767566	8.034580836	7.814636815	3.982294718	1.967086705	0	2.059961355	0	1.46019295	9.942156533	8.116174928	0	4.001288415
Osmr	34.85511889	48.20748502	62.51709452	67.6990102	39.3417341	61.54614166	45.31914981	43.26634574	11.6815436	55.67607659	32.46469971	62.39211364	88.02834513
Osr1	16.59767566	6.025935627	5.860977611	9.955736794	13.76960694	6.838460184	6.179884065	5.643436401	2.9203859	11.93058784	66.95844316	1.89067011	6.001932622
Osr2	3.319535132	6.025935627	3.907318407	1.991147359	7.868346821	1.709615046	0	0	0	3.976862613	2.029043732	0	0
Ost4	129.4618702	146.6311003	142.6171219	137.3891678	167.2023699	141.8980488	92.69826098	114.7498735	121.1960148	147.1439167	150.1492362	138.018918	106.034143
Ostc	305.3972322	285.2276197	355.5659751	292.6986617	356.0426936	343.6326242	339.8936236	237.0243289	246.7726085	314.1721465	340.879347	291.163197	182.0586229
Ostf1	126.142335	188.8126496	183.6439651	137.3891678	145.5644162	80.35190716	111.2379132	77.12696415	64.2484898	171.0050924	150.1492362	66.17345386	64.02061464
Ostm1	36.51488646	52.22477543	54.7024577	43.80524189	47.21008093	37.61153101	47.37911117	33.86061841	30.66405195	39.76862613	34.49374344	54.8294332	28.0090189
Ostn	0	0	0	0	0	0	0	0	0	0	0	0	0
Otc	0	0	0	0	0	0	0	0	0	0	0	0	0
Otoa	0	0	0	0	0	1.709615046	0	1.881145467	4.38057885	0	0	1.89067011	0
Otof	0	0	0	0	0	0	0	0	0	0	0	0	0
Otog	0	0	0	0	0	0	0	0	0	0	0	0	0
Otogl	0	0	0	0	0	0	0	0	0	0	0	0	0
Otol1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otop1	0	0	0	0	0	0	0	0	0	0	0	0	0
Otop2	0	0	0	0	1.967086705	0	0	0	0	0	0	0	0
Otop3	0	0	0	0	1.967086705	0	0	0	0	0	0	0	0
Otor	0	0	0	0	0	0	0	0	0	0	0	0	0
Otos	0	2.008645209	1.953659204	1.991147359	3.93417341	0	2.059961355	0	0	0	0	0	0
Otp	0	0	0	0	0	0	0	0	0	0	0	0	0
Ott	0	0	0	0	0	0	0	0	0	0	0	0	0
OTTMUSG00000016609	0	0	0	0	0	0	0	0	0	0	0	0	0
Otub1	170.9560593	124.536003	136.7561443	153.3183466	137.6960694	158.9941993	323.4139328	188.1145467	162.0814174	147.1439167	127.8297551	141.8002583	142.0457387
Otub2	4.979302698	8.034580836	5.860977611	5.973442077	17.70378035	8.54807523	12.35976813	15.04916374	7.300964749	3.976862613	4.058087464	15.12536088	16.00515366
Otud1	6.639070265	6.025935627	9.768296018	5.973442077	7.868346821	5.128845138	4.11992271	3.762290934	1.46019295	7.953725227	8.116174928	5.672010331	10.00322104
Otud3	6.639070265	20.08645209	13.67561443	11.94688415	15.73669364	6.838460184	12.35976813	13.16801827	11.6815436	11.93058784	12.17426239	26.46938154	10.00322104
Otud4	23.23674593	46.19883981	35.16586567	45.79638925	29.50630058	13.67692037	26.77949762	24.45489107	4.38057885	31.81490091	44.6389621	30.25072176	22.00708628
Otud5	54.77232968	58.25071106	58.60977611	63.71671548	51.14425434	35.90191597	45.31914981	50.79092761	36.50482375	61.64137051	54.78418076	43.48541253	36.01159573
Otud6a	0	0	0	0	0	0	0	0	0	0	0	0	0
Otud6b	21.57697836	28.12103293	23.44391044	25.88491566	23.60504046	18.80576551	22.65957491	20.69260014	16.06212245	19.88431307	26.37756852	26.46938154	22.00708628
Otud7a	3.319535132	2.008645209	3.907318407	5.973442077	5.901260116	6.838460184	2.059961355	3.762290934	4.38057885	3.976862613	2.029043732	0	2.000644207
